State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,8,100,0.0375,0.3,23,
12,8,100,0,0,2,
12,8,100,10.725,62,17,
12,7,88,1.028571,2,23,
12,8,100,2.6625,14.6,8,
12,8,100,0.3875,1,5,
12,8,100,0.35,1.6,17,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,6,75,0,0,2,
12,2,25,0.5,1,20,
12,7,88,0.414286,1,5,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.15,0.6,17,
12,8,100,0,0,2,
12,8,100,1.4375,3,17,
12,8,100,0.325,1,2,
12,8,100,0.275,1,23,
12,8,100,9.675,45.3,5,
12,8,100,1.45,4,8,
12,8,100,4.4,8,11,
12,8,100,4.6125,18.3,14,
12,8,100,0.775,1.3,8,
12,7,88,7.028571,35,11,
12,8,100,0.65,2.6,11,
12,8,100,3.8625,17.3,11,
12,8,100,1.1125,2,8,
12,8,100,0.6875,2,2,
12,8,100,0.075,0.6,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.4,1,8,
12,8,100,0.6875,1.3,20,
12,8,100,1.3625,3.6,5,
12,8,100,1.0625,6,2,
12,8,100,1.475,6.3,8,
12,8,100,0.15,0.6,8,
12,7,88,0,0,2,
12,8,100,0,0,2,
12,8,100,0.0375,0.3,8,
12,8,100,6.4375,29.3,11,
12,8,100,0.2875,1.3,8,
12,8,100,0.2375,1.6,2,
12,8,100,0.2875,2,11,
12,8,100,0.8625,5,14,
12,8,100,0.1625,1.3,8,
12,8,100,0.075,0.3,11,
12,8,100,2.35,15.3,11,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.0375,0.3,8,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,4.775,22,20,
12,8,100,4.1375,19.6,2,
12,8,100,7.1125,26,11,
12,8,100,1.85,3.3,8,
12,8,100,3.8375,11,14,
12,8,100,1.3625,2,8,
12,8,100,0.475,1,2,
12,8,100,0.575,4.6,8,
12,8,100,2.9375,9.3,11,
12,8,100,1.6,6,5,
12,8,100,0,0,2,
12,8,100,0.3625,1,2,
12,7,88,0.185714,1,8,
12,8,100,0.225,0.3,5,
12,8,100,0.775,2.3,5,
12,8,100,0,0,2,
12,8,100,0.5625,2,17,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.3125,1,20,
12,8,100,4.525,18.3,14,
12,8,100,0.6,3.3,23,
12,8,100,1.1875,4.3,23,
12,8,100,2.7375,18.6,2,
12,8,100,0.35,1.6,23,
12,8,100,0.125,1,2,
12,8,100,4.75,16.3,5,
12,8,100,3.35,5.3,17,
12,8,100,1.3,3.3,8,
12,8,100,1.9625,3.6,11,
12,8,100,0.4875,2.3,2,
12,8,100,0,0,2,
12,8,100,0.0375,0.3,23,
12,7,88,0.8,1,5,
12,8,100,0,0,2,
12,8,100,0.3625,1,5,
12,8,100,1.925,5,14,
12,8,100,1.1375,3.6,11,
12,8,100,13.5625,49,11,
12,3,38,0.3,0.6,23,
12,8,100,0.1875,0.6,17,
12,8,100,0,0,2,
12,8,100,6.225,28,11,
12,8,100,2.7625,5.6,14,
12,8,100,5.65,22,17,
12,8,100,27.5375,65.3,14,
12,8,100,2.95,6.6,17,
12,8,100,1.975,4.6,8,
12,8,100,0.4125,1.3,5,
12,24,100,1.916667,5,8,7
12,22,92,1.090909,2,14,3
12,24,100,0.958333,1,0,1
12,24,100,0.875,1,0,1
12,24,100,4.666667,37,15,52
12,7,29,2.285714,3,11,4
12,5,21,2.2,3,11,4
12,17,71,16.176471,49,12,67
12,24,100,3.875,10,23,14
12,24,100,7.25,41,14,57
12,24,100,2.458333,4,8,6
12,24,100,4.458333,24,10,34
12,24,100,3.333333,6,8,9
12,24,100,7,50,8,69
12,20,83,4.4,8,9,11
12,24,100,1.916667,4,2,6
12,24,100,1.5,3,13,4
12,17,71,14.117647,62,12,84
12,14,58,22.5,71,11,95
12,24,100,9.041667,30,10,43
12,24,100,11.416667,43,9,60
12,24,100,10.291667,58,10,79
12,24,100,2.958333,4,8,6
12,24,100,2,2,0,3
12,24,100,2.375,4,9,6
12,24,100,4.583333,38,23,54
12,24,100,9.291667,90,0,107
12,24,100,3.583333,5,10,7
12,24,100,3.291667,7,23,10
12,24,100,3.5,7,0,10
12,24,100,2.25,3,0,4
12,23,96,2.26087,4,22,6
12,24,100,15.75,79,9,102
12,24,100,3.916667,6,5,9
12,24,100,2.291667,4,0,6
12,24,100,6.833333,39,21,55
12,24,100,5.125,21,20,30
12,24,100,2.791667,5,0,7
12,24,100,2.875,4,2,6
12,24,100,2,2,0,3
12,24,100,2,2,0,3
12,19,79,4.052632,11,14,16
12,24,100,3.833333,8,7,11
12,24,100,2.041667,3,23,4
12,23,96,6.043478,37,19,52
12,24,100,4.458333,9,12,13
12,22,92,14.136364,87,11,106
12,24,100,15.583333,84,11,105
12,24,100,4.458333,8,9,11
12,24,100,2.083333,3,0,4
12,24,100,10.833333,37,15,52
12,24,100,4.333333,11,15,16
12,24,100,2.25,4,8,6
12,24,100,2,2,0,3
12,24,100,2,3,23,4
12,24,100,2.166667,4,23,6
12,23,96,6.173913,20,13,29
12,24,100,3.083333,5,9,7
12,24,100,3.208333,5,2,7
12,24,100,2,2,0,3
12,24,100,2,2,0,3
12,24,100,2.166667,4,14,6
12,21,88,2,2,0,3
12,24,100,2,2,0,3
12,24,100,6.458333,40,10,56
12,24,100,6.416667,33,8,47
12,24,100,12.083333,50,12,69
12,24,100,6.625,25,19,36
12,24,100,7.75,27,13,39
12,24,100,5.625,36,8,51
12,23,96,13.347826,69,11,92
12,24,100,3.791667,5,3,7
12,24,100,2.416667,4,9,6
12,24,100,2.041667,3,23,4
12,24,100,4.083333,22,13,31
12,24,100,11.041667,85,3,105
12,24,100,2.166667,3,20,4
12,22,92,1.136364,4,8,6
12,24,100,0.291667,3,8,4
12,24,100,35,144,9,132
12,22,92,1.318182,3,4,4
12,14,58,1.214286,3,10,4
12,22,92,0.863636,4,8,6
12,24,100,0.041667,1,23,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.041667,1,23,1
12,24,100,3.583333,31,10,44
12,24,100,3,24,11,34
12,24,100,5,69,19,92
12,19,79,8.631579,36,9,51
12,22,92,6.454545,29,9,41
12,24,100,4.75,38,8,54
12,24,100,7.208333,36,8,51
12,24,100,4,18,13,26
12,24,100,0.5,2,8,3
12,24,100,0,0,0,0
12,24,100,0.166667,4,21,6
12,24,100,1,6,9,9
12,24,100,1.708333,16,9,23
12,24,100,0,0,0,0
12,23,96,0.043478,1,23,1
12,22,92,0.272727,2,0,3
12,17,71,2.176471,13,14,19
12,23,96,2.913043,11,13,16
12,24,100,3.75,36,8,51
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,22,92,0,0,0,0
12,22,92,0,0,0,0
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.208333,1,13,1
12,24,100,7.875,62,17,84
12,24,100,10.791667,43,10,60
12,24,100,0.958333,7,3,10
12,24,100,0,0,0,0
12,22,92,0.045455,1,23,1
12,24,100,0,0,0,0
12,24,100,5.208333,38,17,54
12,24,100,8.5,50,14,69
12,24,100,15.583333,61,15,82
12,24,100,6.666667,57,12,77
12,23,96,6.956522,83,10,104
12,24,100,0.166667,4,9,6
12,24,100,0.083333,2,9,3
12,24,100,0,0,0,0
12,22,92,0.136364,1,14,1
12,23,96,0.478261,10,12,14
12,24,100,0.041667,1,23,1
12,23,96,0.043478,1,23,1
12,24,100,0.083333,2,23,3
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.083333,2,23,3
12,24,100,3.75,46,9,64
12,23,96,7.782609,76,10,101
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.083333,2,23,3
12,22,92,0.090909,2,23,3
12,24,100,0.041667,1,23,1
12,24,100,0.083333,2,23,3
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.708333,16,13,23
12,24,100,0.041667,1,23,1
12,24,100,1.166667,14,15,20
12,22,92,0.045455,1,23,1
12,23,96,0.695652,4,23,6
12,24,100,1.208333,15,11,21
12,24,100,0.083333,2,23,3
12,24,100,1.291667,8,12,11
12,24,100,0.416667,4,10,6
12,24,100,2.083333,19,8,27
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.583333,5,10,7
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.125,3,23,4
12,24,100,0.083333,2,23,3
12,23,96,1.26087,11,11,16
12,24,100,4.875,27,7,39
12,24,100,2.75,15,11,21
12,24,100,0.791667,6,18,9
12,24,100,0.125,2,23,3
12,24,100,0.083333,2,23,3
12,24,100,0.041667,1,23,1
12,24,100,0.041667,1,23,1
12,24,100,0.416667,7,18,10
12,24,100,0.708333,6,15,9
12,24,100,0.083333,1,12,1
12,24,100,0,0,0,0
12,24,100,0.791667,9,10,13
12,24,100,0.291667,4,17,6
12,24,100,0.375,3,13,4
12,24,100,0.416667,3,13,4
12,24,100,0.208333,3,11,4
12,24,100,0.083333,2,23,3
12,24,100,0.083333,2,23,3
12,24,100,0.583333,3,7,4
12,22,92,0.318182,3,1,4
12,24,100,0.083333,2,23,3
12,24,100,0.583333,6,15,9
12,24,100,1.166667,7,8,10
12,24,100,3.708333,26,7,37
12,24,100,3.416667,34,7,49
12,24,100,0.083333,2,23,3
12,24,100,0.916667,5,7,7
12,24,100,1.083333,7,17,10
12,24,100,0.416667,4,14,6
12,24,100,0.125,2,23,3
12,24,100,5.333333,22,9,31
12,24,100,1.75,14,12,20
12,24,100,3.791667,24,9,34
12,24,100,5.208333,25,8,36
12,24,100,2.583333,9,7,13
12,24,100,1.541667,7,15,10
12,24,100,0.375,3,8,4
12,24,100,0.083333,2,23,3
12,24,100,0.291667,3,23,4
12,24,100,1.416667,7,11,10
12,24,100,0.291667,4,12,6
12,23,96,0.130435,3,23,4
12,24,100,0.291667,3,21,4
12,24,100,1.875,8,8,11
12,24,100,0.125,3,23,4
12,24,100,2.208333,11,6,16
12,22,92,1.045455,9,16,13
12,22,92,1.227273,7,10,10
12,24,100,7,30,2,43
12,24,100,0.5,2,23,3
12,24,100,0.25,2,23,3
12,24,100,0.208333,5,23,7
12,24,100,0.166667,3,23,4
12,24,100,0.083333,2,23,3
12,24,100,0.666667,10,17,14
12,24,100,0.916667,4,23,6
12,24,100,7.458333,44,11,61
12,24,100,22.708333,153,14,136
12,24,100,4.083333,28,13,40
12,24,100,4.041667,14,12,20
12,24,100,3.708333,15,10,21
12,22,92,3.818182,26,9,37
12,24,100,0.083333,2,23,3
12,24,100,0.083333,2,23,3
12,24,100,2.25,28,17,40
12,24,100,1.791667,10,8,14
12,24,100,1.791667,15,12,21
12,24,100,0.416667,3,23,4
12,24,100,0.333333,2,16,3
12,24,100,0.291667,3,23,4
12,24,100,1.75,9,16,13
12,24,100,2.416667,23,10,33
12,24,100,0.583333,5,7,7
12,24,100,0.083333,2,23,3
12,24,100,3.583333,27,12,39
12,22,92,0.090909,2,23,3
12,24,100,0.083333,2,23,3
12,24,100,0.083333,2,23,3
12,22,92,0.045455,1,23,1
12,24,100,14.5,102,14,113
12,24,100,1.25,3,0,4
12,24,100,1.625,11,8,16
12,24,100,0.958333,6,12,9
12,10,42,0.1,1,9,1
12,15,63,0.066667,1,16,1
12,19,79,0.210526,1,12,1
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.541667,2,8,3
12,24,100,0.916667,2,7,3
12,23,96,1.956522,5,5,7
12,24,100,2.416667,12,0,17
12,23,96,2.26087,8,8,11
12,24,100,1.166667,3,23,4
12,24,100,0.333333,2,23,3
12,24,100,0.291667,2,23,3
12,24,100,0.791667,3,23,4
12,24,100,4.583333,26,11,37
12,24,100,0.916667,3,8,4
12,24,100,0.833333,2,23,3
12,24,100,1.583333,11,11,16
12,24,100,1.041667,3,10,4
12,24,100,0.916667,2,16,3
12,24,100,0.916667,2,10,3
12,23,96,3.913043,38,10,54
12,24,100,1.083333,3,23,4
12,24,100,0.875,2,23,3
12,24,100,0.666667,2,23,3
12,24,100,0.791667,2,23,3
12,24,100,0.416667,2,23,3
12,24,100,0.25,2,23,3
12,24,100,7.958333,59,18,80
12,24,100,19.333333,58,5,79
12,24,100,8.916667,54,12,74
12,24,100,3.25,10,8,14
12,24,100,8.083333,33,13,47
12,23,96,3.173913,4,8,6
12,24,100,2.5,3,0,4
12,24,100,1.625,10,7,14
12,24,100,3.75,12,15,17
12,24,100,3.708333,14,5,20
12,24,100,1.208333,3,23,4
12,24,100,1.625,3,23,4
12,24,100,2.125,4,23,6
12,24,100,3.041667,5,3,7
12,24,100,1.208333,3,23,4
12,23,96,1.521739,5,9,7
12,24,100,1.083333,3,23,4
12,24,100,1,4,23,6
12,24,100,0.958333,3,23,4
12,24,100,1.125,4,20,6
12,24,100,8.416667,38,13,54
12,24,100,2.208333,11,23,16
12,24,100,2.416667,8,2,11
12,24,100,3.333333,16,2,23
12,23,96,2.217391,5,23,7
12,24,100,1.208333,3,0,4
12,22,92,7.318182,30,2,43
12,16,67,6.1875,10,21,14
12,16,67,2.875,5,0,7
12,24,100,3.916667,8,23,11
12,24,100,1.791667,7,0,10
12,24,100,1.083333,3,23,4
12,24,100,1.041667,3,23,4
12,24,100,1.416667,3,23,4
12,24,100,1.083333,3,23,4
12,24,100,1.541667,2,6,3
12,22,92,4.636364,13,14,19
12,15,63,4,8,9,11
12,24,100,21.791667,88,13,106
12,14,58,10.142857,33,11,47
12,24,100,5.291667,9,23,13
12,24,100,3.25,8,14,11
12,24,100,3.166667,6,21,9
12,24,100,7.416667,25,10,36
12,24,100,10.875,59,20,80
12,24,100,7,23,0,33
12,24,100,2.25,3,0,4
12,18,75,3.333333,29,16,41
12,24,100,8.583333,41,10,57
12,24,100,5.25,10,12,14
12,24,100,9.208333,73,17,97
12,24,100,35.416667,138,9,129
12,24,100,4.916667,14,15,20
12,24,100,3.875,6,7,9
12,24,100,1.5,4,6,6
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,8,100,1.9,3.3,8,
12,7,88,1.042857,1.3,23,
12,8,100,0.95,1,2,
12,8,100,0.8625,1,5,
12,8,100,4.65,14,20,
12,1,13,2,2,14,
12,1,13,2,2,14,
12,5,63,17.98,39,20,
12,8,100,3.8375,5.3,23,
12,8,100,7.225,27.3,14,
12,8,100,2.45,3,8,
12,8,100,4.4375,13,11,
12,8,100,3.3,4.3,8,
12,8,100,6.9625,24,8,
12,6,75,4.416667,7.3,11,
12,8,100,1.9,3.3,2,
12,8,100,1.475,2.6,14,
12,5,63,15.34,33.6,14,
12,4,50,14.55,36,14,
12,8,100,9.0125,16.3,11,
12,8,100,11.3875,33,11,
12,8,100,10.2625,36.6,11,
12,8,100,2.95,4,11,
12,8,100,2,2,2,
12,8,100,2.35,3.3,14,
12,8,100,4.5625,15.6,23,
12,8,100,9.2625,38,2,
12,8,100,3.5625,4.6,11,
12,8,100,3.25,6,23,
12,8,100,3.4875,6,2,
12,8,100,2.2375,3,2,
12,7,88,2.214286,2.6,17,
12,8,100,15.7125,53.6,11,
12,8,100,3.8875,5,5,
12,8,100,2.275,3.6,2,
12,8,100,6.8125,17,23,
12,8,100,5.1,13.3,20,
12,8,100,2.7625,4.6,2,
12,8,100,2.8625,3.3,2,
12,8,100,2,2,2,
12,8,100,2,2,2,
12,6,75,3.633333,5.6,8,
12,8,100,3.7875,7,8,
12,8,100,2.0375,2.3,23,
12,7,88,6.257143,23,20,
12,8,100,4.425,6.6,14,
12,7,88,10.828571,56.6,11,
12,8,100,15.5375,38.3,11,
12,8,100,4.425,7.3,11,
12,8,100,2.075,2.3,2,
12,8,100,10.8,28.6,14,
12,8,100,4.3,7.6,17,
12,8,100,2.2375,3,8,
12,8,100,2,2,2,
12,8,100,1.9875,2.3,23,
12,8,100,2.15,2.6,17,
12,7,88,5.914286,11.6,14,
12,8,100,3.0625,4,11,
12,8,100,3.175,4.6,5,
12,8,100,2,2,2,
12,8,100,2,2,2,
12,8,100,2.1625,3.3,14,
12,6,75,2,2,2,
12,8,100,2,2,2,
12,8,100,6.4375,20.3,11,
12,8,100,6.375,12.6,8,
12,8,100,12.025,26.6,14,
12,8,100,6.6,18.3,20,
12,8,100,7.725,17,14,
12,8,100,5.6,15.3,8,
12,7,88,9.442857,28.3,11,
12,8,100,3.775,4.3,5,
12,8,100,2.4,3.6,11,
12,8,100,2.0375,2.3,23,
12,8,100,4.075,12,14,
12,8,100,11.0125,33,5,
12,8,100,2.1625,3,23,
12,7,88,1.171429,2.6,8,
12,8,100,0.2875,1.3,11,
12,8,100,34.9875,103,11,
12,6,75,1.166667,2,2,
12,3,38,1.3,1.6,11,
12,7,88,0.885714,3,8,
12,8,100,0.0375,0.3,23,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.0375,0.3,23,
12,8,100,3.575,22,11,
12,8,100,2.9875,11,14,
12,8,100,4.975,37,20,
12,5,63,7.9,24.6,11,
12,7,88,5.928571,16,11,
12,8,100,4.7,23.3,8,
12,8,100,7.175,20,8,
12,8,100,3.9875,11.3,14,
12,8,100,0.4625,1,8,
12,8,100,0,0,2,
12,8,100,0.1625,1.3,23,
12,8,100,0.9875,3.3,8,
12,8,100,1.7,8.3,11,
12,8,100,0,0,2,
12,7,88,0.042857,0.3,23,
12,7,88,0.271429,1,20,
12,5,63,2.36,5.3,17,
12,7,88,2.771429,9.3,14,
12,8,100,3.725,14.6,8,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,6,75,0,0,2,
12,6,75,0,0,2,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.1875,0.6,14,
12,8,100,7.8625,35,17,
12,8,100,10.75,32.3,17,
12,8,100,0.9375,3.3,5,
12,8,100,0,0,2,
12,7,88,0.042857,0.3,23,
12,8,100,0,0,2,
12,8,100,5.175,16.6,17,
12,8,100,8.4625,30.6,14,
12,8,100,15.55,54,17,
12,8,100,6.6375,26.3,14,
12,7,88,7.471429,49.3,11,
12,8,100,0.1625,1.3,11,
12,8,100,0.075,0.6,11,
12,8,100,0,0,2,
12,7,88,0.085714,0.6,17,
12,7,88,0.514286,3.3,14,
12,8,100,0.0375,0.3,23,
12,7,88,0.042857,0.3,23,
12,8,100,0.075,0.6,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.075,0.6,23,
12,8,100,3.725,24.6,11,
12,7,88,3.742857,16.6,8,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.075,0.6,23,
12,6,75,0.1,0.6,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.075,0.6,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.7,5.3,14,
12,8,100,0.0375,0.3,23,
12,8,100,1.15,6.3,17,
12,6,75,0.05,0.3,23,
12,7,88,0.514286,2,11,
12,8,100,1.1875,7.6,11,
12,8,100,0.075,0.6,23,
12,8,100,1.2625,4.6,11,
12,8,100,0.4,2.3,11,
12,8,100,2.0625,7.6,8,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.575,3,11,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.125,1,23,
12,8,100,0.075,0.6,23,
12,7,88,0.785714,4.6,11,
12,8,100,4.85,13.3,11,
12,8,100,2.725,8.3,11,
12,8,100,0.775,2.3,20,
12,8,100,0.1125,0.6,23,
12,8,100,0.075,0.6,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.0375,0.3,23,
12,8,100,0.4125,3,20,
12,8,100,0.7,3,17,
12,8,100,0.075,0.3,14,
12,8,100,0,0,2,
12,8,100,0.7875,6.3,11,
12,8,100,0.275,1.6,17,
12,8,100,0.3625,2,14,
12,8,100,0.4,2,14,
12,8,100,0.2,1,11,
12,8,100,0.075,0.6,23,
12,8,100,0.075,0.6,23,
12,8,100,0.55,2.3,8,
12,6,75,0.316667,1.3,2,
12,8,100,0.075,0.6,23,
12,8,100,0.575,4,17,
12,8,100,1.1375,3.3,8,
12,8,100,3.675,11.6,8,
12,8,100,3.4,19,8,
12,8,100,0.075,0.6,23,
12,8,100,0.9,3.6,8,
12,8,100,1.0625,4.3,17,
12,8,100,0.3875,1.6,14,
12,8,100,0.1125,0.6,23,
12,8,100,5.3,16.6,11,
12,8,100,1.725,7.6,14,
12,8,100,3.775,13.3,11,
12,8,100,5.1875,13.6,14,
12,8,100,2.55,5,8,
12,8,100,1.5,2.6,8,
12,8,100,0.35,1.6,8,
12,8,100,0.075,0.6,23,
12,8,100,0.2875,1,11,
12,8,100,1.4,3.6,14,
12,8,100,0.275,1.6,14,
12,7,88,0.142857,1,23,
12,8,100,0.2875,2.3,23,
12,8,100,1.85,7,11,
12,8,100,0.125,1,23,
12,8,100,2.2,8,8,
12,7,88,1.057143,4.3,17,
12,6,75,0.8,2.6,14,
12,8,100,6.9625,14.3,11,
12,8,100,0.4875,1.3,23,
12,8,100,0.2375,1,2,
12,8,100,0.2,1.6,23,
12,8,100,0.1625,1,23,
12,8,100,0.075,0.6,23,
12,8,100,0.6625,3.3,17,
12,8,100,0.8875,2.6,23,
12,8,100,7.4125,25.6,14,
12,8,100,22.675,109.6,14,
12,8,100,4.05,14,14,
12,8,100,4.0125,8.3,14,
12,8,100,3.6875,13.6,11,
12,7,88,3.685714,20,11,
12,8,100,0.075,0.6,23,
12,8,100,0.075,0.6,23,
12,8,100,2.2375,10,17,
12,8,100,1.7625,6.3,11,
12,8,100,1.775,10.3,14,
12,8,100,0.4,1.3,14,
12,8,100,0.325,1.3,17,
12,8,100,0.275,1,23,
12,8,100,1.725,4,17,
12,8,100,2.4,13,11,
12,8,100,0.575,3,8,
12,8,100,0.075,0.6,23,
12,8,100,3.5625,14.3,11,
12,6,75,0.1,0.6,23,
12,8,100,0.075,0.6,23,
12,8,100,0.075,0.6,23,
12,7,88,0.042857,0.3,23,
12,8,100,14.4625,53.3,14,
12,8,100,1.225,3,2,
12,8,100,1.5875,6,8,
12,8,100,0.925,2.6,14,
12,3,38,0,0,2,
12,5,63,0.06,0.3,17,
12,6,75,0.216667,1,14,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,8,100,0.5125,1.3,11,
12,8,100,0.9,1.6,8,
12,7,88,1.685714,3.3,5,
12,8,100,2.3875,6.3,2,
12,7,88,1.885714,2.6,2,
12,8,100,1.15,1.6,23,
12,8,100,0.3,0.6,2,
12,8,100,0.275,1,8,
12,8,100,0.775,1,11,
12,8,100,4.5375,21.3,11,
12,8,100,0.9,2,11,
12,8,100,0.825,1,2,
12,8,100,1.5625,6.3,11,
12,8,100,1,2.6,11,
12,8,100,0.9,1.3,17,
12,8,100,0.9,1.3,11,
12,7,88,1.5,3.6,14,
12,8,100,1.075,1.6,23,
12,8,100,0.85,1,2,
12,8,100,0.65,1.3,23,
12,8,100,0.775,1,2,
12,8,100,0.3875,1,11,
12,8,100,0.225,0.6,23,
12,8,100,7.9375,26.6,20,
12,8,100,19.2875,42,5,
12,8,100,8.875,26.6,14,
12,8,100,3.2375,6,8,
12,8,100,8.05,24.3,14,
12,7,88,3.128571,4,11,
12,8,100,2.4875,3,2,
12,8,100,1.6125,4.3,8,
12,8,100,3.7125,7.6,11,
12,8,100,3.675,9,5,
12,8,100,1.2,2.3,23,
12,8,100,1.6,2,2,
12,8,100,2.1,2.6,23,
12,8,100,3.0125,4.6,5,
12,8,100,1.2,2,2,
12,7,88,1.457143,3.6,11,
12,8,100,1.075,1.6,23,
12,8,100,0.9875,1.3,23,
12,8,100,0.95,1,2,
12,8,100,1.0875,2.6,20,
12,8,100,8.375,32.6,14,
12,8,100,2.2,6.3,23,
12,8,100,2.4,6.6,2,
12,8,100,3.3125,9.3,2,
12,7,88,2.114286,3.6,23,
12,8,100,1.2,2,2,
12,7,88,7.5,21.6,5,
12,5,63,6.3,8,23,
12,5,63,2.72,3.3,20,
12,8,100,3.8875,5.3,11,
12,8,100,1.7625,4.6,2,
12,8,100,1.075,1.6,23,
12,8,100,1.025,1.6,23,
12,8,100,1.4,2,11,
12,8,100,1.075,1.6,23,
12,8,100,1.525,2,8,
12,7,88,4.614286,9,17,
12,5,63,3.96,6.3,11,
12,8,100,21.7625,70.3,14,
12,4,50,8.7,15.6,14,
12,8,100,5.25,6.6,5,
12,8,100,3.225,4.6,14,
12,8,100,3.125,5.6,23,
12,8,100,7.375,12.6,11,
12,8,100,10.8375,33.6,20,
12,8,100,6.95,20.6,2,
12,8,100,2.225,2.6,2,
12,5,63,1.92,2,2,
12,8,100,8.5625,27.6,11,
12,8,100,5.2125,8.6,14,
12,8,100,9.1625,27.6,17,
12,8,100,35.375,124.3,11,
12,8,100,4.8875,8,17,
12,8,100,3.85,5.6,8,
12,8,100,1.4875,3.3,8,
12,8,100,0,0,2,
12,8,100,0,0,2,
12,24,100,3.208333,20,3,29
12,24,100,0.666667,6,8,9
12,24,100,0.208333,2,10,3
12,24,100,0,0,0,0
12,24,100,0,0,0,0
12,24,100,0.916667,2,11,3
12,24,100,2.083333,11,19,16
12,24,100,7.458333,41,4,57
12,24,100,0.458333,2,12,3
12,24,100,0.666667,4,16,6
12,24,100,10.791667,33,6,47
12,24,100,1.625,14,5,20
12,24,100,1.541667,10,18,14
12,24,100,2.083333,15,12,21
12,22,92,0.5,2,4,3
12,24,100,1.583333,13,9,19
12,24,100,1.666667,19,1,27
12,24,100,0,0,0,0
12,24,100,0.125,1,13,1
12,24,100,2.583333,9,10,13
12,24,100,5.5,32,4,46
12,24,100,1.583333,12,11,17
12,24,100,0.625,3,17,4
12,24,100,0.166667,1,13,1
12,24,100,0.208333,3,10,4
12,24,100,0.25,3,23,4
12,24,100,1.666667,9,20,13
12,24,100,0.666667,3,6,4
12,24,100,1.541667,12,9,17
12,24,100,0.333333,2,4,3
12,24,100,2.958333,17,7,24
12,24,100,2.708333,12,8,17
12,24,100,5.541667,19,5,27
12,24,100,0.375,9,23,13
12,24,100,6.625,32,7,46
12,24,100,1.125,8,1,11
12,24,100,0,0,0,0
12,24,100,1.875,18,20,26
12,24,100,1.375,6,9,9
12,24,100,5.5,16,7,23
12,24,100,2.208333,20,5,29
12,24,100,0.25,2,6,3
12,24,100,0,0,0,0
12,24,100,2.208333,6,21,9
12,24,100,1.833333,7,10,10
12,24,100,0.25,2,1,3
12,22,92,1.954545,7,7,10
12,24,100,0.208333,2,2,3
12,24,100,1.666667,5,9,7
12,24,100,1.666667,12,9,17
12,24,100,0,0,0,0
12,24,100,0.416667,6,18,9
12,24,100,3.25,14,11,20
12,23,96,3.304348,24,7,34
12,24,100,0.083333,1,15,1
12,24,100,3.125,17,21,24
12,23,96,3.130435,10,4,14
12,24,100,0,0,0,0
12,24,100,2.916667,17,8,24
12,24,100,3.291667,33,0,47
12,24,100,0,0,0,0
12,24,100,0.083333,1,1,1
12,22,92,0.045455,1,21,1
12,24,100,0,0,0,0
