State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour
12,8,100,4.025,11.6,8
12,8,100,1.6,4.6,11
12,8,100,2.5625,9.3,14
12,8,100,1.0625,2.3,11
12,8,100,1.425,3.6,11
12,8,100,3.875,6,11
12,8,100,1.325,2.3,11
12,8,100,1.2,2,11
12,8,100,1.6,2.6,11
12,6,75,0.716667,1.3,8
12,8,100,2.2375,7,14
12,24,100,1.375,11,21
12,24,100,1.625,6,6
12,24,100,17.375,115,22
12,24,100,16.208333,89,11
12,24,100,7.083333,37,10
12,23,96,16.478261,167,21
12,24,100,4.708333,24,20
12,24,100,3.125,12,6
12,24,100,2.333333,7,11
12,24,100,1.375,5,7
12,24,100,12.708333,69,14
12,24,100,2.291667,5,11
12,24,100,2.375,4,8
12,24,100,9.666667,51,13
12,23,96,4.652174,10,16
12,24,100,3.166667,8,10
12,24,100,53,148,11
12,24,100,9.416667,48,11
12,24,100,9.958333,41,12
12,24,100,2.291667,4,6
12,24,100,1.416667,3,9
12,23,96,1,3,6
12,24,100,31.75,132,15
12,24,100,3.083333,4,0
12,24,100,4.875,12,3
12,24,100,11.333333,52,23
12,24,100,10.666667,68,17
12,24,100,3.416667,8,22
12,24,100,3.375,7,4
12,24,100,3.916667,8,15
12,24,100,7.041667,38,22
12,24,100,9.166667,54,1
12,24,100,3.333333,12,0
12,24,100,4.333333,13,10
12,24,100,1.791667,8,15
12,24,100,2.708333,7,18
12,24,100,2.541667,6,1
12,24,100,6.916667,79,15
12,24,100,2.041667,4,8
12,24,100,3.041667,17,23
12,24,100,4.333333,24,15
12,24,100,7.958333,39,14
12,24,100,5,37,23
12,24,100,3.541667,10,0
12,24,100,2.583333,6,0
12,24,100,1.75,7,12
12,24,100,1.625,7,13
12,24,100,8.875,51,21
12,24,100,13.083333,72,9
12,23,96,4.26087,12,22
12,24,100,5.291667,16,18
12,24,100,1.875,7,12
12,24,100,4.708333,17,15
12,24,100,7.125,45,9
12,24,100,2.666667,5,10
12,24,100,2.875,6,16
12,24,100,2.5,7,9
12,24,100,4.291667,14,5
12,24,100,2.291667,10,20
12,24,100,2.208333,8,10
12,24,100,4.041667,17,16
12,24,100,3.875,21,2
12,24,100,3.708333,14,12
12,24,100,2.833333,17,10
12,20,83,2.1,7,7
12,24,100,1.083333,6,10
12,24,100,1.75,6,14
12,24,100,1.583333,13,9
12,24,100,0.75,2,13
12,24,100,2.458333,6,15
12,24,100,1.916667,6,9
12,24,100,2.666667,11,7
12,24,100,6.875,30,15
12,24,100,9.791667,68,14
12,24,100,1.375,5,8
12,24,100,0.375,4,23
12,24,100,0.875,15,15
12,24,100,1.416667,7,16
12,23,96,1.304348,4,8
12,24,100,1.041667,4,8
12,24,100,6.375,31,12
12,24,100,2.625,11,6
12,24,100,5.083333,43,17
12,23,96,2.73913,10,22
12,24,100,2.25,9,2
12,24,100,0.708333,2,22
12,24,100,7.333333,38,14
12,24,100,5.583333,16,14
12,24,100,46.583333,155,23
12,19,79,19.526316,88,17
12,17,71,2.588235,5,7
12,24,100,4.125,12,8
12,23,96,4.304348,10,10
12,24,100,1.083333,3,18
12,24,100,2,6,11
12,24,100,1.416667,7,17
12,24,100,0.958333,4,13
12,24,100,1.541667,5,4
12,24,100,1.375,9,1
12,24,100,1.416667,6,15
12,24,100,3.916667,23,11
12,24,100,3.833333,16,2
12,24,100,2.208333,8,14
12,24,100,7.25,26,18
12,24,100,2,4,0
12,23,96,1.695652,6,15
12,24,100,11.541667,58,20
12,24,100,4.333333,22,13
12,24,100,2.333333,9,8
12,24,100,2.583333,11,19
12,24,100,4.916667,34,22
12,24,100,1.166667,3,0
12,24,100,8.75,70,1
12,24,100,4.541667,25,6
12,24,100,2.5,13,12
12,24,100,1.375,12,12
12,24,100,6.791667,62,2
12,24,100,1.75,3,10
12,24,100,2.166667,5,8
12,24,100,2.791667,6,20
12,24,100,1.083333,3,9
12,24,100,2.375,13,14
12,24,100,1.541667,7,11
12,24,100,6.916667,39,10
12,24,100,1.166667,3,6
12,24,100,1.625,11,12
12,24,100,1.791667,10,10
12,24,100,2.333333,7,10
12,24,100,3.083333,17,19
12,24,100,2.291667,10,22
12,24,100,3.541667,17,18
12,24,100,4,23,23
12,23,96,9.26087,33,14
12,24,100,3.875,12,8
12,24,100,1.875,4,19
12,24,100,4.583333,22,10
12,24,100,5,28,9
12,24,100,1.5,4,1
12,24,100,5.916667,84,15
12,24,100,2.416667,5,22
12,24,100,2.125,6,21
12,21,88,4.571429,34,20
12,24,100,1.125,10,15
12,24,100,1.541667,8,14
12,24,100,5.083333,32,21
12,24,100,3.458333,16,0
12,24,100,8.291667,34,8
12,23,96,6.521739,27,23
12,24,100,17.375,74,3
12,24,100,5.583333,27,0
12,24,100,0.208333,1,3
12,24,100,0.958333,5,9
12,24,100,0.625,9,9
12,24,100,1.166667,7,9
12,24,100,1.291667,8,9
12,24,100,1.5,8,12
12,24,100,0.791667,7,10
12,24,100,2.083333,18,10
12,24,100,0.75,6,9
12,24,100,5.291667,46,14
12,24,100,6.166667,26,11
12,23,96,2.130435,14,17
12,24,100,2.125,7,20
12,24,100,2.5,8,1
12,24,100,1.625,5,12
12,24,100,2.166667,7,6
12,23,96,0.521739,2,0
12,24,100,1.625,4,19
12,24,100,1.708333,3,10
12,24,100,4.416667,39,18
12,22,92,2.090909,10,9
12,24,100,7.916667,26,12
12,24,100,3.5,19,19
12,24,100,2.458333,9,13
12,24,100,2.791667,8,8
12,23,96,3.130435,7,8
12,24,100,3.875,10,8
12,24,100,3.958333,12,17
12,24,100,3.333333,10,8
12,24,100,2.625,8,0
12,24,100,1.625,3,0
12,23,96,2.173913,18,11
12,24,100,0.75,5,12
12,24,100,1.458333,8,21
12,24,100,1.375,4,20
12,24,100,1.333333,3,22
12,24,100,1.208333,4,1
12,24,100,1,2,7
12,24,100,2.375,8,13
12,23,96,6.130435,25,17
12,24,100,4.333333,16,10
12,24,100,6.458333,53,15
12,24,100,2,12,12
12,24,100,2.083333,8,2
12,24,100,1.916667,7,17
12,24,100,4.458333,23,15
12,24,100,8.791667,39,13
12,24,100,13.375,54,13
12,24,100,3.166667,11,18
12,24,100,3.583333,15,17
12,24,100,1.916667,5,9
12,24,100,3.25,20,17
12,23,96,1.608696,8,18
12,24,100,1.625,6,10
12,23,96,2.478261,16,17
12,24,100,4.25,22,10
12,24,100,2.375,5,10
12,24,100,8.375,100,16
12,24,100,6,24,13
12,24,100,4.25,26,13
12,24,100,1.625,4,8
12,24,100,2,5,10
12,24,100,7.375,43,11
12,24,100,3.208333,9,13
12,24,100,3.458333,22,14
12,24,100,3.458333,24,15
12,24,100,2.833333,13,13
12,23,96,5.043478,36,9
12,24,100,1.75,8,9
12,24,100,1.333333,3,11
12,24,100,1.291667,3,10
12,24,100,1.75,7,12
12,24,100,1.666667,4,13
12,24,100,1.916667,7,15
12,24,100,2.625,7,8
12,24,100,1.916667,4,15
12,24,100,2.916667,9,19
12,24,100,4,19,8
12,24,100,3.625,27,10
12,24,100,2.208333,7,15
12,24,100,2.625,8,19
12,21,88,3.47619,18,8
12,24,100,1.333333,6,7
12,24,100,1.541667,5,12
12,24,100,2.458333,11,10
12,24,100,4.916667,17,13
12,24,100,0.916667,4,8
12,24,100,1.291667,6,17
12,24,100,2.875,8,8
12,24,100,3.375,5,2
12,24,100,2.833333,11,19
12,24,100,1.75,6,23
12,24,100,1.958333,5,0
12,24,100,1.833333,4,21
12,24,100,2.041667,6,8
12,24,100,3.083333,16,11
12,24,100,1.75,9,1
12,23,96,0.434783,2,9
12,24,100,0.875,3,21
12,24,100,1.166667,6,19
12,23,96,9.217391,60,16
12,24,100,1.583333,3,14
12,24,100,1.208333,3,21
12,24,100,1.375,2,5
12,24,100,3.041667,12,15
12,24,100,1.125,4,0
12,24,100,1.916667,6,8
12,24,100,2.875,11,9
12,23,96,1.565217,4,3
12,24,100,0.916667,2,9
12,24,100,7.458333,35,14
12,24,100,5.833333,26,14
12,24,100,1.166667,3,22
12,24,100,1.458333,3,8
12,24,100,1.666667,3,5
12,24,100,2.166667,10,9
12,24,100,3.5,10,19
12,24,100,1.708333,3,0
12,24,100,2.125,6,14
12,24,100,1.208333,3,22
12,24,100,1.791667,6,9
12,24,100,2.166667,3,2
12,24,100,3.291667,7,21
12,24,100,2.166667,3,4
12,24,100,3.5,7,7
12,24,100,2.333333,3,0
12,24,100,3.791667,10,5
12,24,100,3.25,7,10
12,24,100,3.791667,8,8
12,24,100,2.708333,6,8
12,22,92,3.318182,11,9
12,24,100,2.541667,5,9
12,24,100,3.333333,10,11
12,24,100,5.333333,17,11
12,24,100,5,36,15
12,24,100,3.125,9,0
12,23,96,5.608696,41,17
12,24,100,4.041667,22,4
12,18,75,3.555556,9,7
12,24,100,4.291667,17,15
12,24,100,2.375,4,19
12,24,100,2.25,3,3
12,24,100,2.916667,4,0
12,24,100,4.791667,24,19
12,23,96,2.73913,8,22
12,24,100,8.083333,24,9
12,20,83,6.15,23,10
12,24,100,5.375,14,8
12,24,100,2.375,5,8
12,24,100,3.375,16,11
12,23,96,4.913043,36,22
12,24,100,3.75,13,11
12,24,100,2.708333,5,20
12,24,100,2.625,4,6
12,24,100,2.208333,4,1
12,24,100,1.416667,2,8
12,24,100,2.083333,4,11
12,24,100,2.791667,5,22
12,24,100,2.583333,8,6
12,24,100,4.416667,18,12
12,24,100,2.916667,5,9
12,24,100,2.75,6,9
12,24,100,1.333333,2,0
12,24,100,1.541667,3,22
12,24,100,1.833333,3,12
12,23,96,2.652174,5,22
12,24,100,9.541667,28,15
12,19,79,3.578947,7,13
12,24,100,3.375,8,8
12,24,100,4.125,9,8
12,24,100,4.25,7,1
12,24,100,1.666667,2,0
12,20,83,13.4,97,21
12,24,100,2.875,6,6
12,24,100,2.916667,5,7
12,24,100,3.75,10,22
12,24,100,2.583333,7,0
12,24,100,1.416667,4,12
12,23,96,2.478261,8,13
12,24,100,2.875,4,5
12,24,100,1.708333,3,0
12,24,100,19.083333,143,18
12,24,100,3.583333,10,1
12,24,100,2.833333,6,22
12,24,100,2.875,4,0
12,24,100,3.75,7,1
12,24,100,2.875,7,17
12,24,100,2.125,6,7
12,24,100,6.666667,43,11
12,24,100,17.666667,80,16
12,24,100,5.416667,8,17
12,24,100,4.583333,8,10
12,24,100,3.416667,10,9
12,24,100,1.333333,4,13
12,24,100,35.75,106,6
12,24,100,5.333333,10,15
12,24,100,4,7,4
12,24,100,9.375,86,21
12,24,100,3.958333,8,3
12,24,100,3,5,18
12,24,100,14.041667,64,18
12,24,100,4.666667,15,11
12,24,100,12.75,103,2
12,24,100,10.208333,37,18
12,24,100,3.5,6,5
12,24,100,3.208333,6,6
12,24,100,4.166667,12,11
12,23,96,5.782609,27,18
12,24,100,5.041667,27,0
12,24,100,3.75,7,2
12,24,100,2.75,5,4
12,24,100,2.708333,4,8
12,24,100,2.75,6,9
12,24,100,1.958333,3,7
12,24,100,5.416667,13,9
12,8,100,1.35,5.6,23
12,8,100,1.6,5,8
12,8,100,17.35,77.3,23
12,8,100,16.1625,39.6,2
12,8,100,7.05,19.3,11
12,7,88,16.771429,59.6,23
12,8,100,4.6875,11,20
12,8,100,3.1,10,8
12,8,100,2.3,5.3,8
12,8,100,1.325,4,8
12,8,100,12.675,33.6,2
12,8,100,2.275,4.3,11
12,8,100,2.3375,4,14
12,8,100,9.6375,23,14
12,7,88,4.485714,7.6,17
12,8,100,3.1125,6.6,11
12,8,100,52.9625,128.6,11
12,8,100,9.375,18,11
12,8,100,9.925,35.6,14
12,8,100,2.2625,4,8
12,8,100,1.3875,2.3,11
12,7,88,1.071429,3,8
12,8,100,31.725,94.3,17
12,8,100,3.0625,4,2
12,8,100,4.8375,9.6,5
12,8,100,11.3,36.6,23
12,8,100,10.6375,27.6,17
12,8,100,3.375,4.6,8
12,8,100,3.35,5.3,5
12,8,100,3.9,6.6,17
12,8,100,7.0125,19,23
12,8,100,9.1375,42,2
12,8,100,3.3,8.6,2
12,8,100,4.3,9,8
12,8,100,1.7625,3.3,17
12,8,100,2.7,4.3,20
12,8,100,2.525,5,2
12,8,100,6.9,32,17
12,8,100,2.025,3,23
12,8,100,3.025,12.3,23
12,8,100,4.3125,12.3,17
12,8,100,7.9375,24,14
12,8,100,4.975,21.6,23
12,8,100,3.5125,4.3,2
12,8,100,2.55,4.6,2
12,8,100,1.7125,3.3,14
12,8,100,1.6,4.6,14
12,8,100,8.8625,34,23
12,8,100,13.0625,41.3,11
12,7,88,4.285714,7.3,23
12,8,100,5.2625,11,20
12,8,100,1.8375,4,14
12,8,100,4.7,13.3,14
12,8,100,7.0875,32.6,11
12,8,100,2.6375,4,11
12,8,100,2.8375,4,11
12,8,100,2.475,6,11
12,8,100,4.275,9.3,8
12,8,100,2.2625,4.6,20
12,8,100,2.1875,6,11
12,8,100,4.025,10,17
12,8,100,3.825,9.6,2
12,8,100,3.675,9.3,14
12,8,100,2.8125,7.6,11
12,6,75,1.966667,4.3,8
12,8,100,1.0625,3,11
12,8,100,1.725,4,14
12,8,100,1.575,5,11
12,8,100,0.725,1.3,14
12,8,100,2.425,3,8
12,8,100,1.9,4,20
12,8,100,2.6375,8.3,8
12,8,100,6.85,21.3,17
12,8,100,9.7625,44.6,14
12,8,100,1.3375,3.3,8
12,8,100,0.3625,1.3,11
12,8,100,0.8625,5.3,17
12,8,100,1.3875,3.6,14
12,7,88,1.114286,2.6,14
12,8,100,1.0125,2.3,8
12,8,100,6.35,20.6,14
12,8,100,2.575,6.6,8
12,8,100,5.0625,23.3,17
12,7,88,2.742857,7,23
12,8,100,2.2,5.6,5
12,8,100,0.675,1.3,23
12,8,100,7.3,25.6,14
12,8,100,5.5625,9.3,20
12,8,100,46.55,128.6,23
12,5,63,23.72,72,17
12,5,63,2.22,3.6,23
12,8,100,4.0875,6.6,11
12,7,88,3.914286,6.6,11
12,8,100,1.0625,2,20
12,8,100,1.975,4,20
12,8,100,1.375,3.6,17
12,8,100,0.925,2.6,14
12,8,100,1.5125,4.3,5
12,8,100,1.3625,4,2
12,8,100,1.4,4,17
12,8,100,3.8875,10.3,11
12,8,100,3.7875,8.6,23
12,8,100,2.175,6.3,14
12,8,100,7.2125,14,11
12,8,100,1.9625,3.6,8
12,7,88,1.728571,3.6,17
12,8,100,11.525,22.6,20
12,8,100,4.3,11.6,14
12,8,100,2.3,4.6,8
12,8,100,2.5375,6,20
12,8,100,4.8875,16.6,23
12,8,100,1.15,1.6,2
12,8,100,8.7125,38.6,2
12,8,100,4.5125,13.3,8
12,8,100,2.4625,8.6,14
12,8,100,1.35,4.6,14
12,8,100,6.775,21.3,2
12,8,100,1.7125,2.3,11
12,8,100,2.1375,4,11
12,8,100,2.75,4.3,8
12,8,100,1.05,2.6,11
12,8,100,2.3375,6,14
12,8,100,1.5,3.6,11
12,8,100,6.8875,32,11
12,8,100,1.1375,2.3,8
12,8,100,1.6,4.6,14
12,8,100,1.7625,7.3,11
12,8,100,2.3,4.3,11
12,8,100,3.0625,7.3,20
12,8,100,2.275,5,23
12,8,100,3.5125,12.6,23
12,8,100,3.9875,11,8
12,7,88,9.728571,23,2
12,8,100,3.8375,8.3,8
12,8,100,1.85,3.3,20
12,8,100,4.55,15.3,11
12,8,100,4.975,17.3,11
12,8,100,1.475,3.3,2
12,8,100,5.875,34,17
12,8,100,2.375,3.6,23
12,8,100,2.1,3.3,8
12,7,88,4.528571,17.6,20
12,8,100,1.1125,5,17
12,8,100,1.5125,3.6,23
12,8,100,5.05,25.3,23
12,8,100,3.425,8.3,2
12,8,100,8.2625,17.3,11
12,7,88,6.957143,17.3,23
12,8,100,17.3375,50.6,2
12,8,100,5.5625,19.3,2
12,8,100,0.1875,0.6,5
12,8,100,0.925,2,20
12,8,100,0.6,3.6,11
12,8,100,1.15,3,11
12,8,100,1.275,4,11
12,8,100,1.475,5.6,23
12,8,100,0.775,3.6,11
12,8,100,2.0625,13,11
12,8,100,0.7375,5,11
12,8,100,5.2625,29.3,14
12,8,100,6.1375,17,11
12,7,88,2.157143,6.3,17
12,8,100,2.0875,3.6,23
12,8,100,2.4625,6.3,2
12,8,100,1.5875,2.6,14
12,8,100,2.1375,4.3,5
12,7,88,0.442857,1,8
12,8,100,1.6,2.6,20
12,8,100,1.6875,2.3,11
12,8,100,4.3875,16,20
12,7,88,1.685714,4.6,11
12,8,100,7.8875,21,14
12,8,100,3.4875,11,20
12,8,100,2.425,5.3,14
12,8,100,2.75,5.6,8
12,7,88,3.2,4.3,8
12,8,100,3.85,6.6,8
12,8,100,3.9375,6,11
12,8,100,3.3125,5.3,14
12,8,100,2.6,4.3,2
12,8,100,1.6,2,2
12,7,88,2.214286,9.6,11
12,8,100,0.7375,2,11
12,8,100,1.425,6,23
12,8,100,1.35,2.6,23
12,8,100,1.3125,2,23
12,8,100,1.1875,3,2
12,8,100,0.9625,1.6,8
12,8,100,2.35,6.3,14
12,7,88,5.728571,12.3,17
12,8,100,4.3125,12.3,11
12,8,100,6.4375,23.3,17
12,8,100,1.975,7,14
12,8,100,2.05,4.3,2
12,8,100,1.8875,3,17
12,8,100,4.4125,9.6,17
12,8,100,8.7625,34,14
12,8,100,13.3625,42,14
12,8,100,3.1375,7.6,20
12,8,100,3.55,6.6,23
12,8,100,1.8875,3.3,11
12,8,100,3.2125,8.3,17
12,7,88,1.685714,4.6,20
12,8,100,1.6,3.3,11
12,7,88,2.414286,6.3,17
12,8,100,4.2375,15,11
12,8,100,2.3625,4.3,11
12,8,100,8.3625,51,17
12,8,100,5.975,11,14
12,8,100,4.225,16.3,14
12,8,100,1.6,2.6,8
12,8,100,1.975,3,11
12,8,100,7.3375,24.6,11
12,8,100,3.175,7,14
12,8,100,3.425,10.6,14
12,8,100,3.425,11.6,17
12,8,100,2.8125,9,14
12,7,88,5.342857,22.6,11
12,8,100,1.725,3.3,11
12,8,100,1.3125,2.3,14
12,8,100,1.275,2,11
12,8,100,1.725,4.6,14
12,8,100,1.65,3,14
12,8,100,1.8875,4.6,17
12,8,100,2.6,4.6,8
12,8,100,1.8875,3.3,17
12,8,100,2.8875,6.6,20
12,8,100,3.9625,8.6,8
12,8,100,3.6,15,11
12,8,100,2.1875,6,17
12,8,100,2.6,4.6,20
12,7,88,3.457143,10.6,8
12,8,100,1.3,4.6,8
12,8,100,1.5125,2.6,8
12,8,100,2.4125,7.3,11
12,8,100,4.8875,12.6,14
12,8,100,0.9,2.3,17
12,8,100,1.275,3.6,17
12,8,100,2.8375,5,23
12,8,100,3.3375,4.3,2
12,8,100,2.8125,8,20
12,8,100,1.7125,4,23
12,8,100,1.925,3.6,23
12,8,100,1.8,3.3,23
12,8,100,2,3.6,8
12,8,100,3.075,11,11
12,8,100,1.7125,5.3,2
12,7,88,0.357143,1,11
12,8,100,0.85,2.3,23
12,8,100,1.125,3.6,20
12,7,88,8.2,39.3,17
12,8,100,1.5625,2,5
12,8,100,1.2,2.3,23
12,8,100,1.35,2,8
12,8,100,3.0125,9,17
12,8,100,1.1125,2.3,2
12,8,100,1.8875,3,8
12,8,100,2.8375,5.3,11
12,7,88,1.542857,2.6,5
12,8,100,0.8875,1.3,11
12,8,100,7.425,23,14
12,8,100,5.775,13.3,14
12,8,100,1.1625,2,23
12,8,100,1.4375,2,11
12,8,100,1.6375,3,8
12,8,100,2.1375,5,11
12,8,100,3.4625,6.6,11
12,8,100,1.6875,2.3,2
12,8,100,2.1,4.3,14
12,8,100,1.2,2,8
12,8,100,1.7625,3,11
12,8,100,2.15,2.6,23
12,8,100,3.25,4.6,8
12,8,100,2.1375,2.6,11
12,8,100,3.4625,5.6,8
12,8,100,2.3,2.6,2
12,8,100,3.775,7,23
12,8,100,3.2125,5,11
12,8,100,3.7625,4.6,8
12,8,100,2.675,4.6,8
12,7,88,3.342857,6.6,11
12,8,100,2.525,4.3,11
12,8,100,3.3125,7,11
12,8,100,5.3,10.3,11
12,8,100,4.975,14.6,17
12,8,100,3.1,6,2
12,7,88,6.014286,17.6,20
12,8,100,4.0125,11.6,5
12,5,63,2.9,4.3,11
12,8,100,4.25,9.3,17
12,8,100,2.3625,3.6,20
12,8,100,2.2375,3,14
12,8,100,2.8875,4,5
12,8,100,4.7625,15.3,20
12,7,88,2.728571,5.3,23
12,8,100,8.05,13.6,11
12,6,75,6.2,15.6,11
12,8,100,5.3375,8,2
12,8,100,2.3375,3.6,8
12,8,100,3.3375,10.6,11
12,7,88,4.6,18,23
12,8,100,3.7125,7.6,11
12,8,100,2.6875,3.3,20
12,8,100,2.5875,3.6,8
12,8,100,2.1875,3,2
12,8,100,1.375,1.6,11
12,8,100,2.075,3.3,11
12,8,100,2.7625,3.6,5
12,8,100,2.55,6,8
12,8,100,4.3875,13.3,14
12,8,100,2.9,4,11
12,8,100,2.7375,4,11
12,8,100,1.3,1.6,2
12,8,100,1.525,2,17
12,8,100,1.825,2.6,14
12,7,88,2.642857,3.6,23
12,8,100,9.525,23,17
12,6,75,3.533333,5.3,14
12,8,100,3.35,5,23
12,8,100,4.1,7,8
12,8,100,4.2125,6,2
12,8,100,1.6375,2,2
12,6,75,14.75,38.6,20
12,8,100,2.85,5.3,8
12,8,100,2.8875,4.3,8
12,8,100,3.7125,8.3,23
12,8,100,2.55,4.3,2
12,8,100,1.4,2,8
12,7,88,2.485714,5.3,14
12,8,100,2.8375,3.3,5
12,8,100,1.6875,2.3,2
12,8,100,19.0625,82.6,20
12,8,100,3.5625,9,2
12,8,100,2.8,4.6,11
12,8,100,2.85,3.6,2
12,8,100,3.7125,6.3,5
12,8,100,2.85,4,17
12,8,100,2.1,4.6,8
12,8,100,6.6625,17,11
12,8,100,17.625,62,17
12,8,100,5.375,6.3,2
12,8,100,4.5625,6,11
12,8,100,3.4,7,11
12,8,100,1.3125,2.6,14
12,8,100,35.725,93,8
12,8,100,5.3,8.6,17
12,8,100,3.95,6.6,5
12,8,100,9.3375,33,23
12,8,100,3.9375,5.3,5
12,8,100,2.975,4,20
12,8,100,14,40.3,20
12,8,100,4.6375,8,11
12,8,100,12.725,47.3,2
12,8,100,10.175,24.3,20
12,8,100,3.475,5,5
12,8,100,3.175,5.3,8
12,8,100,4.1375,9,11
12,7,88,6.028571,19.3,20
12,8,100,5,13.6,2
12,8,100,3.725,6,8
12,8,100,2.7375,4,5
12,8,100,2.675,3.6,11
12,8,100,2.7125,3.6,8
12,8,100,1.925,2.6,8
12,8,100,5.3875,9.6,14
12,24,100,1.041667,2,23
12,24,100,2.791667,5,6
12,24,100,1.458333,3,7
12,24,100,3.416667,8,7
12,24,100,9.333333,38,10
12,24,100,4.25,9,18
12,22,92,1.227273,4,6
12,24,100,1,4,9
12,24,100,0.875,8,18
12,24,100,3.25,17,14
12,24,100,1.958333,8,12
12,24,100,11.916667,64,7
12,24,100,1.958333,6,10
12,24,100,3.583333,12,14
12,24,100,3.583333,9,16
12,24,100,9.625,34,11
12,24,100,0.75,2,18
12,24,100,4.791667,13,15
12,24,100,6.083333,51,8
12,24,100,1.208333,4,9
12,24,100,0.291667,2,9
12,24,100,0.333333,1,7
12,24,100,2.208333,12,22
12,24,100,4.625,15,21
12,24,100,22.333333,47,20
12,24,100,6.041667,30,11
12,24,100,2.958333,8,16
12,23,96,6.565217,24,4
12,24,100,9.791667,45,12
12,24,100,8.041667,40,10
12,24,100,10.375,48,14
12,24,100,2.041667,10,0
12,24,100,8.458333,31,12
12,24,100,4.583333,19,9
12,24,100,0.291667,1,9
12,24,100,1.708333,6,23
12,24,100,4.666667,23,6
12,24,100,0.5,2,10
12,24,100,7.5,22,7
12,24,100,7.583333,29,14
12,24,100,1.333333,13,0
12,24,100,0.875,2,9
12,24,100,1.416667,4,17
12,24,100,3.708333,12,8
12,24,100,7.791667,45,11
12,24,100,4.541667,17,0
12,24,100,5.625,21,6
12,24,100,1.125,6,18
12,23,96,0.73913,10,23
12,24,100,5.083333,15,2
12,24,100,6.458333,50,15
12,24,100,4.708333,14,5
12,24,100,2.666667,9,0
12,24,100,0.375,2,8
12,24,100,3.708333,10,8
12,24,100,18.416667,92,8
12,24,100,5.958333,21,1
12,24,100,2.708333,8,16
12,24,100,1.041667,7,22
12,24,100,2.583333,18,7
12,24,100,0.916667,4,21
12,23,96,11.043478,53,14
12,24,100,6.833333,27,0
12,24,100,0.791667,3,22
12,24,100,0.875,3,22
12,24,100,0.458333,2,22
12,24,100,5.416667,18,14
12,24,100,2.916667,9,15
12,24,100,11.916667,45,21
12,24,100,9.75,37,0
12,24,100,5.708333,17,0
12,24,100,2.333333,10,9
12,24,100,8.916667,26,17
12,24,100,3.666667,18,17
12,24,100,6.583333,24,21
12,24,100,4.458333,21,2
12,24,100,3.75,18,23
12,24,100,7.416667,35,0
12,24,100,2.625,14,1
12,24,100,3.208333,12,13
12,24,100,4.375,21,18
12,24,100,3.625,14,14
12,21,88,1.666667,5,0
12,24,100,2.25,7,23
12,24,100,8.291667,108,9
12,24,100,6.375,23,6
12,24,100,5.625,16,11
12,24,100,7.625,49,11
12,24,100,1.208333,4,3
12,24,100,2.625,9,4
12,24,100,3.875,13,7
12,24,100,11.75,28,12
12,24,100,6.041667,15,23
12,24,100,12.958333,41,1
12,24,100,4.208333,20,8
12,24,100,9.25,48,6
12,24,100,9,40,4
12,24,100,4.083333,26,7
12,24,100,5.291667,23,13
12,24,100,0,0,0
12,24,100,1.25,5,11
12,24,100,0.833333,2,13
12,24,100,0.916667,3,9
12,24,100,12.291667,51,8
12,24,100,6.916667,26,1
12,24,100,3.5,22,18
12,24,100,7.5,33,8
12,24,100,3.541667,13,18
12,24,100,2.333333,8,16
12,24,100,3.333333,13,8
12,24,100,5.5,24,9
12,24,100,0.041667,1,22
12,24,100,1.291667,4,14
12,24,100,3.25,7,3
12,24,100,5,21,2
12,24,100,2.625,13,17
12,24,100,2.291667,13,18
12,24,100,14.083333,75,1
12,24,100,4.25,9,12
12,24,100,6.458333,18,9
12,24,100,5.041667,21,1
12,24,100,1.291667,9,13
12,24,100,2.666667,7,10
12,24,100,2.916667,19,14
12,24,100,6.666667,22,7
12,24,100,5.041667,16,4
12,24,100,5.958333,22,6
12,24,100,5.416667,19,18
12,24,100,5.708333,21,11
12,24,100,9.291667,28,7
12,24,100,4.5,21,14
12,23,96,0.434783,4,7
12,24,100,1.75,5,8
12,24,100,9.166667,36,9
12,24,100,5.208333,17,1
12,24,100,5.166667,47,9
12,24,100,7.5,24,22
12,24,100,10.5,27,23
12,24,100,10.5,37,7
12,24,100,6.875,16,0
12,24,100,3.291667,8,0
12,24,100,8.333333,42,7
12,24,100,5.458333,20,22
12,24,100,4.333333,16,7
12,24,100,5.958333,25,10
12,24,100,5.583333,20,13
12,24,100,2.541667,8,18
12,24,100,2.958333,11,19
12,24,100,2,7,8
12,24,100,1.041667,2,22
12,24,100,8.125,24,11
12,24,100,2.75,34,1
12,24,100,2.375,19,23
12,24,100,13.708333,46,23
12,24,100,11.875,82,0
12,24,100,8.208333,22,0
12,24,100,10.416667,34,6
12,24,100,4.708333,22,8
12,24,100,5.541667,18,15
12,23,96,1.434783,6,0
12,24,100,5.875,15,10
12,24,100,6.833333,17,14
12,24,100,8.208333,17,23
12,24,100,10.833333,24,4
12,24,100,7.333333,32,8
12,24,100,9.875,38,7
12,24,100,5.5,15,9
12,24,100,7.083333,21,7
12,22,92,5.5,18,0
12,24,100,1.5,5,21
12,24,100,7.5,46,12
12,24,100,3.416667,11,5
12,24,100,4.208333,23,18
12,24,100,5.541667,9,6
12,20,83,5.15,12,7
12,24,100,5.625,15,4
12,23,96,5.73913,10,8
12,24,100,8.416667,17,15
12,24,100,7.625,25,1
12,24,100,4.666667,11,10
12,24,100,8.833333,48,7
12,24,100,4.75,17,3
12,24,100,8.208333,35,18
